,Z_OPT_x,ZINDEX_x,Z_OPT_y,ZINDEX_y,ZVALID,ZSUBJECT,Z_FOK_SUBJECT,ZCLIENTHEIGHT,ZCLIENTWIDTH,ZDURATION,ZCHARACTER,Gender,Handedness,Finger
18116,9,231,18,18116,1,274,75776,443.0,375.0,0.5498700141906738,2,0,1,1
18117,9,231,16,18117,1,274,64512,443.0,375.0,0.7497310042381287,9,0,1,1
18118,9,231,16,18118,1,274,80896,443.0,375.0,0.5328490138053894,3,0,1,1
18119,9,231,16,18119,1,274,67584,443.0,375.0,0.517113983631134,7,0,1,1
18120,9,231,16,18120,1,274,65536,443.0,375.0,0.5503749847412109,6,0,1,1
18121,9,231,17,18121,1,274,54272,443.0,375.0,0.4164119958877563,4,0,1,1
18122,9,231,16,18122,1,274,74752,443.0,375.0,0.3839219808578491,7,0,1,1
18123,9,231,17,18123,1,274,81920,443.0,375.0,0.201287031173706,1,0,1,1
18124,9,231,16,18124,1,274,52224,443.0,375.0,0.4332729578018188,6,0,1,1
18125,9,231,16,18125,1,274,56320,443.0,375.0,0.3831159472465515,7,0,1,1
18126,9,231,16,18126,1,274,68608,443.0,375.0,0.5674289464950562,6,0,1,1
18127,9,231,16,18127,1,274,57344,443.0,375.0,0.5811010003089905,3,0,1,1
18128,9,231,17,18128,1,274,77824,443.0,375.0,0.4325439929962158,5,0,1,1
18129,9,231,19,18129,1,274,70656,443.0,375.0,0.5331289768218994,0,0,1,1
18130,9,231,17,18130,1,274,55296,443.0,375.0,0.4505519866943359,4,0,1,1
18131,9,231,16,18131,1,274,73728,443.0,375.0,0.6664649844169617,3,0,1,1
18132,9,231,18,18132,1,274,66560,443.0,375.0,0.5831459760665894,0,0,1,1
18133,9,231,16,18133,1,274,53248,443.0,375.0,0.6837810277938843,8,0,1,1
18134,9,231,18,18134,1,274,44032,443.0,375.0,0.515159010887146,2,0,1,1
18135,9,231,18,18135,1,274,78848,443.0,375.0,0.2005299925804138,1,0,1,1
18136,7,232,11,18136,1,277,18432,443.0,375.0,0.8997419476509094,6,0,1,0
18137,7,232,11,18137,1,277,4096,443.0,375.0,0.8828069567680359,9,0,1,0
18138,7,232,11,18138,1,277,37888,443.0,375.0,0.4998440146446228,3,0,1,0
18139,7,232,12,18139,1,277,41984,443.0,375.0,0.183940052986145,1,0,1,0
18140,7,232,10,18140,1,277,34816,443.0,375.0,0.6996369957923889,5,0,1,0
18141,7,232,12,18141,1,277,32768,443.0,375.0,0.5006060004234314,2,0,1,0
18142,7,232,11,18142,1,277,24576,443.0,375.0,0.4661029577255249,2,0,1,0
18143,7,232,10,18143,1,277,27648,443.0,375.0,0.2501450181007385,7,0,1,0
18144,7,232,12,18144,1,277,12288,443.0,375.0,0.4328940510749817,4,0,1,0
18145,7,232,14,18145,1,277,8192,443.0,375.0,0.8490470051765442,0,0,1,0
18146,7,232,10,18146,1,277,30720,443.0,375.0,0.5499759912490845,3,0,1,0
18147,7,232,12,18147,1,277,29696,443.0,375.0,0.650065004825592,0,0,1,0
18148,7,232,15,18148,1,277,15360,443.0,375.0,0.6998010277748108,0,0,1,0
18149,7,232,10,18149,1,277,28672,443.0,375.0,0.3842639923095703,6,0,1,0
18150,7,232,10,18150,1,277,25600,443.0,375.0,0.8329760432243347,8,0,1,0
18151,7,232,10,18151,1,277,20480,443.0,375.0,0.6495199799537659,5,0,1,0
18152,7,232,11,18152,1,277,9216,443.0,375.0,1.0497940182685852,8,0,1,0
18153,7,232,12,18153,1,277,13312,443.0,375.0,0.6998019814491272,3,0,1,0
18154,7,232,11,18154,1,277,16384,443.0,375.0,1.249772012233734,8,0,1,0
18155,7,232,13,18155,1,277,10240,443.0,375.0,0.9831329584121704,0,0,1,0
18156,7,232,11,18156,1,277,3072,443.0,375.0,0.8326820135116577,3,0,1,0
18157,7,232,11,18157,1,277,7168,443.0,375.0,0.7663360238075256,5,0,1,0
18158,7,232,11,18158,1,277,5120,443.0,375.0,0.5336439609527588,7,0,1,0
18159,7,232,11,18159,1,277,35840,443.0,375.0,0.4151579737663269,2,0,1,0
18160,7,232,11,18160,1,277,19456,443.0,375.0,0.3988890051841736,7,0,1,0
18161,7,232,12,18161,1,277,2048,443.0,375.0,0.683551013469696,2,0,1,0
18162,7,232,13,18162,1,277,21504,443.0,375.0,0.1163100004196167,1,0,1,0
18163,7,232,12,18163,1,277,39936,443.0,375.0,0.3668790459632873,4,0,1,0
18164,7,232,12,18164,1,277,11264,443.0,375.0,0.4334219694137573,4,0,1,0
18165,7,232,11,18165,1,277,38912,443.0,375.0,0.1503010392189026,1,0,1,0
18166,7,232,11,18166,1,277,17408,443.0,375.0,1.199744999408722,8,0,1,0
18167,7,232,9,18167,1,277,33792,443.0,375.0,0.5983069539070129,5,0,1,0
18168,7,232,10,18168,1,277,23552,443.0,375.0,0.5665059685707092,6,0,1,0
18169,7,232,11,18169,1,277,36864,443.0,375.0,0.1337490081787109,1,0,1,0
18170,7,232,11,18170,1,277,14336,443.0,375.0,0.7661959528923035,9,0,1,0
18171,7,232,10,18171,1,277,40960,443.0,375.0,0.3179840445518493,7,0,1,0
18172,7,232,10,18172,1,277,31744,443.0,375.0,0.6007729768753052,9,0,1,0
18173,7,232,11,18173,1,277,26624,443.0,375.0,0.3339989781379699,4,0,1,0
18174,7,232,11,18174,1,277,6144,443.0,375.0,0.7331069707870483,6,0,1,0
18175,7,232,10,18175,1,277,22528,443.0,375.0,0.883296012878418,9,0,1,0
18176,7,232,11,18176,1,277,68608,443.0,375.0,0.1338750123977661,1,0,1,1
18177,7,232,10,18177,1,277,56320,443.0,375.0,0.4825910329818725,7,0,1,1
18178,7,232,12,18178,1,277,54272,443.0,375.0,0.1676049828529358,1,0,1,1
18179,7,232,11,18179,1,277,64512,443.0,375.0,0.6005139946937561,3,0,1,1
18180,7,232,10,18180,1,277,58368,443.0,375.0,0.7007580399513245,9,0,1,1
18181,7,232,9,18181,1,277,51200,443.0,375.0,0.8165920376777649,5,0,1,1
18182,7,232,10,18182,1,277,79872,443.0,375.0,0.4664829969406128,7,0,1,1
18183,7,232,10,18183,1,277,65536,443.0,375.0,0.8011230230331421,5,0,1,1
18184,7,232,10,18184,1,277,74752,443.0,375.0,0.5999879837036133,9,0,1,1
18185,7,232,10,18185,1,277,69632,443.0,375.0,0.9833720326423644,8,0,1,1
18186,7,232,10,18186,1,277,61440,443.0,375.0,0.6501629948616028,9,0,1,1
18187,7,232,10,18187,1,277,47104,443.0,375.0,0.3696649670600891,7,0,1,1
18188,7,232,10,18188,1,277,81920,443.0,375.0,0.5163350105285645,6,0,1,1
18189,7,232,11,18189,1,277,55296,443.0,375.0,0.5660630464553833,3,0,1,1
18190,7,232,14,18190,1,277,60416,443.0,375.0,0.6667359471321106,0,0,1,1
18191,7,232,12,18191,1,277,57344,443.0,375.0,0.5674459934234619,2,0,1,1
18192,7,232,12,18192,1,277,50176,443.0,375.0,0.7654799818992615,0,0,1,1
18193,7,232,10,18193,1,277,48128,443.0,375.0,0.7163430452346802,5,0,1,1
18194,7,232,12,18194,1,277,45056,443.0,375.0,0.2001039981842041,1,0,1,1
18195,7,232,10,18195,1,277,76800,443.0,375.0,0.9326800107955932,8,0,1,1
18196,7,232,10,18196,1,277,66560,443.0,375.0,0.467307984828949,6,0,1,1
18197,7,232,11,18197,1,277,73728,443.0,375.0,0.5174499750137329,2,0,1,1
18198,7,232,12,18198,1,277,67584,443.0,375.0,0.64997798204422,0,0,1,1
18199,7,232,10,18199,1,277,77824,443.0,375.0,0.3859050273895263,7,0,1,1
18200,7,232,11,18200,1,277,75776,443.0,375.0,0.3837659955024719,4,0,1,1
18201,7,232,12,18201,1,277,53248,443.0,375.0,0.1171860098838806,1,0,1,1
18202,7,232,10,18202,1,277,80896,443.0,375.0,0.3521170020103454,4,0,1,1
18203,7,232,10,18203,1,277,49152,443.0,375.0,0.5832210183143616,6,0,1,1
18204,7,232,10,18204,1,277,62464,443.0,375.0,0.9973679780960084,8,0,1,1
18205,7,232,10,18205,1,277,71680,443.0,375.0,0.8334050178527832,8,0,1,1
18206,7,232,9,18206,1,277,59392,443.0,375.0,0.7003359794616699,5,0,1,1
18207,7,232,10,18207,1,277,63488,443.0,375.0,0.5324020385742188,6,0,1,1
18208,7,232,10,18208,1,277,82944,443.0,375.0,0.616631031036377,9,0,1,1
18209,7,232,11,18209,1,277,78848,443.0,375.0,0.4497089982032776,4,0,1,1
18210,7,232,12,18210,1,277,70656,443.0,375.0,0.5167500376701355,2,0,1,1
18211,7,232,11,18211,1,277,46080,443.0,375.0,0.6646080017089844,3,0,1,1
18212,7,232,12,18212,1,277,72704,443.0,375.0,0.6483520269393921,0,0,1,1
18213,7,232,10,18213,1,277,43008,443.0,375.0,0.3996679782867431,4,0,1,1
18214,7,232,11,18214,1,277,52224,443.0,375.0,0.5497269630432129,2,0,1,1
18215,7,232,11,18215,1,277,44032,443.0,375.0,0.6157500147819519,3,0,1,1
18216,7,233,11,18216,1,278,20480,443.0,375.0,0.3500149846076965,8,0,1,0
18217,7,233,12,18217,1,278,6144,443.0,375.0,0.2672600150108337,4,0,1,0
18218,7,233,14,18218,1,278,5120,443.0,375.0,0.3174700140953064,0,0,1,0
18219,7,233,11,18219,1,278,4096,443.0,375.0,0.3494960069656372,7,0,1,0
18220,7,233,11,18220,1,278,28672,443.0,375.0,0.2675639986991882,6,0,1,0
18221,7,233,12,18221,1,278,15360,443.0,375.0,0.366748034954071,3,0,1,0
18222,7,233,12,18222,1,278,23552,443.0,375.0,0.3668980002403259,3,0,1,0
18223,7,233,11,18223,1,278,22528,443.0,375.0,0.3171079754829407,9,0,1,0
18224,7,233,11,18224,1,278,2048,443.0,375.0,0.3986709713935852,3,0,1,0
18225,7,233,11,18225,1,278,11264,443.0,375.0,0.2478449940681457,6,0,1,0
18226,7,233,11,18226,1,278,14336,443.0,375.0,0.2681770324707031,6,0,1,0
18227,7,233,11,18227,1,278,9216,443.0,375.0,0.2672140002250671,6,0,1,0
18228,7,233,11,18228,1,278,12288,443.0,375.0,0.3174059987068176,9,0,1,0
18229,7,233,11,18229,1,278,38912,443.0,375.0,0.1987300515174865,7,0,1,0
18230,7,233,11,18230,1,278,25600,443.0,375.0,0.1841309666633606,7,0,1,0
18231,7,233,13,18231,1,278,3072,443.0,375.0,0.1000699996948242,1,0,1,0
18232,7,233,11,18232,1,278,33792,443.0,375.0,0.3013739585876465,5,0,1,0
18233,7,233,11,18233,1,278,24576,443.0,375.0,0.36707603931427,8,0,1,0
18234,7,233,11,18234,1,278,31744,443.0,375.0,0.3675739765167236,8,0,1,0
18235,7,233,11,18235,1,278,17408,443.0,375.0,0.316769003868103,2,0,1,0
18236,7,233,13,18236,1,278,34816,443.0,375.0,0.067044973373413,1,0,1,0
18237,7,233,12,18237,1,278,39936,443.0,375.0,0.3328060507774353,5,0,1,0
18238,7,233,13,18238,1,278,7168,443.0,375.0,0.3341569900512695,2,0,1,0
18239,7,233,12,18239,1,278,13312,443.0,375.0,0.1665500402450561,4,0,1,0
18240,7,233,11,18240,1,278,35840,443.0,375.0,0.3339990377426147,9,0,1,0
18241,7,233,13,18241,1,278,30720,443.0,375.0,0.2840840220451355,0,0,1,0
18242,7,233,12,18242,1,278,36864,443.0,375.0,0.2007940411567688,4,0,1,0
18243,7,233,13,18243,1,278,19456,443.0,375.0,0.2490500211715698,0,0,1,0
18244,7,233,11,18244,1,278,18432,443.0,375.0,0.2674350142478943,7,0,1,0
18245,7,233,11,18245,1,278,8192,443.0,375.0,0.3341009616851806,2,0,1,0
18246,7,233,11,18246,1,278,32768,443.0,375.0,0.2670789957046509,5,0,1,0
18247,7,233,11,18247,1,278,10240,443.0,375.0,0.368245005607605,3,0,1,0
18248,7,233,13,18248,1,278,37888,443.0,375.0,0.0502490401268005,1,0,1,0
18249,7,233,13,18249,1,278,16384,443.0,375.0,0.0672259926795959,1,0,1,0
18250,7,233,11,18250,1,278,29696,443.0,375.0,0.2505860328674316,9,0,1,0
18251,7,233,12,18251,1,278,40960,443.0,375.0,0.3001490235328674,2,0,1,0
18252,7,233,13,18252,1,278,27648,443.0,375.0,0.2503420114517212,0,0,1,0
18253,7,233,11,18253,1,278,41984,443.0,375.0,0.4675700068473816,8,0,1,0
18254,7,233,12,18254,1,278,21504,443.0,375.0,0.1841260194778442,4,0,1,0
18255,7,233,12,18255,1,278,26624,443.0,375.0,0.2829139828681946,5,0,1,0
18256,7,233,12,18256,1,278,63488,443.0,375.0,0.2787649631500244,2,0,1,1
18257,7,233,12,18257,1,278,53248,443.0,375.0,0.3174430131912231,2,0,1,1
18258,7,233,11,18258,1,278,54272,443.0,375.0,0.2829189896583557,6,0,1,1
18259,7,233,12,18259,1,278,50176,443.0,375.0,0.2350450158119201,4,0,1,1
18260,7,233,10,18260,1,278,80896,443.0,375.0,0.3832250237464905,8,0,1,1
18261,7,233,11,18261,1,278,73728,443.0,375.0,0.3337790369987488,9,0,1,1
18262,7,233,12,18262,1,278,59392,443.0,375.0,0.3492860198020935,3,0,1,1
18263,7,233,11,18263,1,278,44032,443.0,375.0,0.300117015838623,6,0,1,1
18264,7,233,11,18264,1,278,56320,443.0,375.0,0.2842660546302795,5,0,1,1
18265,7,233,11,18265,1,278,67584,443.0,375.0,0.3329619765281677,9,0,1,1
18266,7,233,11,18266,1,278,51200,443.0,375.0,0.250635027885437,7,0,1,1
18267,7,233,11,18267,1,278,79872,443.0,375.0,0.1836529970169067,4,0,1,1
18268,7,233,11,18268,1,278,45056,443.0,375.0,0.2501779794692993,7,0,1,1
18269,7,233,15,18269,1,278,65536,443.0,375.0,0.2486820220947265,0,0,1,1
18270,7,233,11,18270,1,278,60416,443.0,375.0,0.3504889607429504,3,0,1,1
18271,7,233,14,18271,1,278,78848,443.0,375.0,0.2507259845733642,0,0,1,1
18272,7,233,11,18272,1,278,70656,443.0,375.0,0.3177379965782165,6,0,1,1
18273,7,233,11,18273,1,278,46080,443.0,375.0,0.4828229546546936,8,0,1,1
18274,7,233,11,18274,1,278,66560,443.0,375.0,0.1838240027427673,7,0,1,1
18275,7,233,12,18275,1,278,75776,443.0,375.0,0.1003109812736511,1,0,1,1
18276,7,233,11,18276,1,278,77824,443.0,375.0,0.3823390007019043,8,0,1,1
18277,7,233,13,18277,1,278,43008,443.0,375.0,0.1165120005607605,1,0,1,1
18278,7,233,12,18278,1,278,82944,443.0,375.0,0.2502189874649048,0,0,1,1
18279,7,233,11,18279,1,278,69632,443.0,375.0,0.3337209820747375,9,0,1,1
18280,7,233,12,18280,1,278,68608,443.0,375.0,0.2010059952735901,4,0,1,1
18281,7,233,11,18281,1,278,76800,443.0,375.0,0.3837459683418274,8,0,1,1
18282,7,233,11,18282,1,278,47104,443.0,375.0,0.2835530042648315,4,0,1,1
18283,7,233,10,18283,1,278,81920,443.0,375.0,0.2677730321884155,5,0,1,1
18284,7,233,11,18284,1,278,49152,443.0,375.0,0.3174740076065063,6,0,1,1
18285,7,233,15,18285,1,278,72704,443.0,375.0,0.2342579960823059,0,0,1,1
18286,7,233,13,18286,1,278,62464,443.0,375.0,0.3003979921340942,2,0,1,1
18287,7,233,13,18287,1,278,58368,443.0,375.0,0.0808860063552856,1,0,1,1
18288,7,233,13,18288,1,278,48128,443.0,375.0,0.349420964717865,2,0,1,1
18289,7,233,12,18289,1,278,71680,443.0,375.0,0.3313469886779785,3,0,1,1
18290,7,233,12,18290,1,278,57344,443.0,375.0,0.099848985671997,1,0,1,1
18291,7,233,11,18291,1,278,52224,443.0,375.0,0.3838140368461609,3,0,1,1
18292,7,233,11,18292,1,278,74752,443.0,375.0,0.4351940155029297,7,0,1,1
18293,7,233,11,18293,1,278,55296,443.0,375.0,0.333981990814209,9,0,1,1
18294,7,233,11,18294,0,278,61440,443.0,375.0,0.2335110306739807,5,0,1,1
18295,7,233,11,18295,1,278,64512,443.0,375.0,0.2668889760971069,5,0,1,1
18296,7,234,11,18296,1,279,13312,443.0,375.0,0.4335179924964905,6,1,1,0
18297,7,234,12,18297,1,279,25600,443.0,375.0,0.4342849850654602,2,1,1,0
18298,7,234,12,18298,1,279,7168,443.0,375.0,0.4331459999084472,2,1,1,0
18299,7,234,10,18299,1,279,41984,443.0,375.0,0.4171409606933594,7,1,1,0
18300,7,234,10,18300,1,279,28672,443.0,375.0,0.3653860092163086,4,1,1,0
18301,7,234,11,18301,1,279,2048,443.0,375.0,0.3661309480667114,7,1,1,0
18302,7,234,11,18302,1,279,14336,443.0,375.0,0.4996020197868347,6,1,1,0
18303,7,234,11,18303,1,279,33792,443.0,375.0,0.5994540452957153,3,1,1,0
18304,7,234,11,18304,1,279,21504,443.0,375.0,0.3335989713668823,7,1,1,0
18305,7,234,11,18305,1,279,17408,443.0,375.0,0.3838580250740051,4,1,1,0
18306,7,234,11,18306,0,279,24576,443.0,375.0,0.3339080214500427,1,1,1,0
18307,7,234,12,18307,1,279,18432,443.0,375.0,0.450298011302948,5,1,1,0
18308,7,234,12,18308,1,279,20480,443.0,375.0,0.4002290368080139,0,1,1,0
18309,7,234,10,18309,1,279,34816,443.0,375.0,0.5331479907035828,6,1,1,0
18310,7,234,13,18310,1,279,19456,443.0,375.0,0.3167290091514587,1,1,1,0
18311,7,234,11,18311,1,279,39936,443.0,375.0,0.6666610240936279,3,1,1,0
18312,7,234,14,18312,1,279,36864,443.0,375.0,0.5674239993095398,0,1,1,0
18313,7,234,13,18313,1,279,11264,443.0,375.0,0.5331389904022217,0,1,1,0
18314,7,234,11,18314,1,279,10240,443.0,375.0,0.567438006401062,5,1,1,0
18315,7,234,10,18315,1,279,30720,443.0,375.0,0.6331509947776794,8,1,1,0
18316,7,234,10,18316,1,279,26624,443.0,375.0,0.6170560121536255,3,1,1,0
18317,7,234,10,18317,1,279,38912,443.0,375.0,0.4002940058708191,4,1,1,0
18318,7,234,11,18318,1,279,15360,443.0,375.0,0.7510259747505188,9,1,1,0
18319,7,234,13,18319,1,279,32768,443.0,375.0,0.5483989715576172,0,1,1,0
18320,7,234,12,18320,1,279,16384,443.0,375.0,0.3969219923019409,1,1,1,0
18321,7,234,12,18321,1,279,8192,443.0,375.0,0.6168419718742371,5,1,1,0
18322,7,234,11,18322,1,279,3072,443.0,375.0,0.7152740359306335,9,1,1,0
18323,7,234,10,18323,1,279,35840,443.0,375.0,0.6501340270042419,8,1,1,0
18324,7,234,12,18324,1,279,22528,443.0,375.0,0.4159889817237854,2,1,1,0
18325,7,234,11,18325,1,279,9216,443.0,375.0,0.6832869648933411,3,1,1,0
18326,7,234,11,18326,1,279,29696,443.0,375.0,0.449957013130188,5,1,1,0
18327,7,234,10,18327,1,279,27648,443.0,375.0,0.5994490385055542,8,1,1,0
18328,7,234,11,18328,1,279,6144,443.0,375.0,0.6488620042800903,8,1,1,0
18329,7,234,10,18329,1,279,37888,443.0,375.0,0.7143340110778809,9,1,1,0
18330,7,234,12,18330,1,279,12288,443.0,375.0,0.3841050267219543,4,1,1,0
18331,7,234,10,18331,1,279,31744,443.0,375.0,0.6666319966316223,9,1,1,0
18332,7,234,10,18332,1,279,23552,443.0,375.0,0.3999969959259033,6,1,1,0
18333,7,234,12,18333,1,279,5120,443.0,375.0,0.5499950051307678,2,1,1,0
18334,7,234,13,18334,1,279,4096,443.0,375.0,0.400780975818634,1,1,1,0
18335,7,234,10,18335,1,279,40960,443.0,375.0,0.3849180340766907,7,1,1,0
18336,7,234,10,18336,1,279,74752,443.0,375.0,0.5325030088424683,3,1,1,1
18337,7,234,14,18337,1,279,64512,443.0,375.0,0.5160860419273376,0,1,1,1
18338,7,234,11,18338,1,279,82944,443.0,375.0,0.3007020354270935,1,1,1,1
18339,7,234,11,18339,1,279,80896,443.0,375.0,0.3171389698982239,4,1,1,1
18340,7,234,10,18340,1,279,67584,443.0,375.0,0.4670029878616333,6,1,1,1
18341,7,234,11,18341,1,279,61440,443.0,375.0,0.3505259752273559,1,1,1,1
18342,7,234,10,18342,1,279,55296,443.0,375.0,0.7329540252685547,8,1,1,1
18343,7,234,10,18343,1,279,60416,443.0,375.0,0.4330649971961975,6,1,1,1
18344,7,234,10,18344,1,279,48128,443.0,375.0,0.5170789957046509,9,1,1,1
18345,7,234,10,18345,1,279,52224,443.0,375.0,0.6495470404624939,8,1,1,1
18346,7,234,14,18346,1,279,76800,443.0,375.0,0.4989240169525146,0,1,1,1
18347,7,234,10,18347,1,279,75776,443.0,375.0,0.3497700095176697,5,1,1,1
18348,7,234,10,18348,1,279,72704,443.0,375.0,0.4497770071029663,5,1,1,1
18349,7,234,10,18349,1,279,59392,443.0,375.0,0.6492189764976501,9,1,1,1
18350,7,234,11,18350,1,279,62464,443.0,375.0,0.5493449568748474,5,1,1,1
18351,7,234,13,18351,1,279,44032,443.0,375.0,0.4650120139122009,0,1,1,1
18352,7,234,10,18352,1,279,81920,443.0,375.0,0.3172470331192016,7,1,1,1
18353,7,234,11,18353,1,279,58368,443.0,375.0,0.3847219944000244,1,1,1,1
18354,7,234,13,18354,1,279,49152,443.0,375.0,0.4163860082626343,0,1,1,1
18355,7,234,10,18355,1,279,47104,443.0,375.0,0.5171390175819397,9,1,1,1
18356,7,234,10,18356,1,279,46080,443.0,375.0,0.3338459730148315,7,1,1,1
18357,7,234,10,18357,1,279,50176,443.0,375.0,0.4355759620666504,6,1,1,1
18358,7,234,10,18358,1,279,65536,443.0,375.0,0.432669997215271,2,1,1,1
18359,7,234,10,18359,1,279,78848,443.0,375.0,0.5993929505348206,3,1,1,1
18360,7,234,11,18360,1,279,71680,443.0,375.0,0.3005629777908325,4,1,1,1
18361,7,234,11,18361,1,279,66560,443.0,375.0,0.6001629829406738,3,1,1,1
18362,7,234,10,18362,1,279,54272,443.0,375.0,0.3491840362548828,4,1,1,1
18363,7,234,10,18363,1,279,69632,443.0,375.0,0.2835440039634704,7,1,1,1
18364,7,234,11,18364,1,279,56320,443.0,375.0,0.4497660398483276,2,1,1,1
18365,7,234,11,18365,1,279,51200,443.0,375.0,0.315477967262268,4,1,1,1
18366,7,234,10,18366,1,279,68608,443.0,375.0,0.3834169507026672,7,1,1,1
18367,7,234,12,18367,1,279,77824,443.0,375.0,0.3493549823760986,1,1,1,1
18368,7,234,10,18368,1,279,63488,443.0,375.0,0.7332839965820312,8,1,1,1
18369,7,234,10,18369,1,279,79872,443.0,375.0,0.7516999840736389,8,1,1,1
18370,7,234,10,18370,1,279,70656,443.0,375.0,0.5166650414466858,5,1,1,1
18371,7,234,11,18371,1,279,45056,443.0,375.0,0.5161200165748596,3,1,1,1
18372,7,234,12,18372,1,279,73728,443.0,375.0,0.4675460457801819,2,1,1,1
18373,7,234,10,18373,1,279,53248,443.0,375.0,0.5137240290641785,6,1,1,1
18374,7,234,11,18374,1,279,57344,443.0,375.0,0.4336820244789123,2,1,1,1
18375,7,234,10,18375,1,279,43008,443.0,375.0,0.5659480094909668,9,1,1,1
18376,7,235,12,18376,1,280,13312,443.0,375.0,0.1837320327758789,1,1,1,0
18377,7,235,11,18377,1,280,5120,443.0,375.0,0.3161909580230713,6,1,1,0
18378,7,235,11,18378,1,280,26624,443.0,375.0,0.2671679854393005,1,1,1,0
18379,7,235,12,18379,1,280,3072,443.0,375.0,0.2677080035209656,1,1,1,0
18380,7,235,12,18380,1,280,38912,443.0,375.0,0.3848229646682739,2,1,1,0
18381,7,235,11,18381,1,280,20480,443.0,375.0,0.5161510109901428,3,1,1,0
18382,7,235,10,18382,1,280,27648,443.0,375.0,0.5164479613304138,9,1,1,0
18383,7,235,13,18383,1,280,24576,443.0,375.0,0.3667170405387878,0,1,1,0
18384,7,235,11,18384,1,280,21504,443.0,375.0,0.2836499810218811,1,1,1,0
18385,7,235,11,18385,1,280,14336,443.0,375.0,0.4998279809951782,9,1,1,0
18386,7,235,11,18386,1,280,12288,443.0,375.0,0.3829409480094909,6,1,1,0
18387,7,235,11,18387,1,280,6144,443.0,375.0,0.2501530051231384,7,1,1,0
18388,7,235,10,18388,1,280,28672,443.0,375.0,0.4157710075378418,8,1,1,0
18389,7,235,10,18389,1,280,37888,443.0,375.0,0.48334401845932,3,1,1,0
18390,7,235,11,18390,1,280,16384,443.0,375.0,0.266493022441864,7,1,1,0
18391,7,235,13,18391,1,280,35840,443.0,375.0,0.4168980121612549,0,1,1,0
18392,7,235,11,18392,1,280,15360,443.0,375.0,0.3828650116920471,6,1,1,0
18393,7,235,11,18393,1,280,10240,443.0,375.0,0.4833550453186035,5,1,1,0
18394,7,235,10,18394,1,280,33792,443.0,375.0,0.2504730224609375,7,1,1,0
18395,7,235,11,18395,1,280,4096,443.0,375.0,0.5174559950828552,3,1,1,0
18396,7,235,11,18396,1,280,30720,443.0,375.0,0.2840170264244079,4,1,1,0
18397,7,235,11,18397,1,280,18432,443.0,375.0,0.2509570121765136,7,1,1,0
18398,7,235,12,18398,1,280,40960,443.0,375.0,0.3490979671478271,0,1,1,0
18399,7,235,10,18399,1,280,31744,443.0,375.0,0.483364999294281,9,1,1,0
18400,7,235,10,18400,1,280,25600,443.0,375.0,0.4663320183753967,8,1,1,0
18401,7,235,11,18401,1,280,19456,443.0,375.0,0.4480670094490051,8,1,1,0
18402,7,235,11,18402,1,280,36864,443.0,375.0,0.234063982963562,4,1,1,0
18403,7,235,9,18403,1,280,22528,443.0,375.0,0.4842069745063782,5,1,1,0
18404,7,235,12,18404,1,280,17408,443.0,375.0,0.533873975276947,3,1,1,0
18405,7,235,12,18405,1,280,2048,443.0,375.0,0.28432297706604,4,1,1,0
18406,7,235,12,18406,1,280,11264,443.0,375.0,0.4165909886360168,2,1,1,0
18407,7,235,9,18407,1,280,32768,443.0,375.0,0.4659950137138366,5,1,1,0
18408,7,235,11,18408,1,280,23552,443.0,375.0,0.2665059566497803,4,1,1,0
18409,7,235,10,18409,1,280,39936,443.0,375.0,0.484283983707428,5,1,1,0
18410,7,235,11,18410,1,280,41984,443.0,375.0,0.3675629496574402,2,1,1,0
18411,7,235,13,18411,1,280,34816,443.0,375.0,0.3315560221672058,0,1,1,0
18412,7,235,10,18412,1,280,29696,443.0,375.0,0.4998840093612671,9,1,1,0
18413,7,235,11,18413,1,280,8192,443.0,375.0,0.3481000065803528,6,1,1,0
18414,7,235,12,18414,1,280,9216,443.0,375.0,0.3831719756126404,2,1,1,0
18415,7,235,11,18415,1,280,7168,443.0,375.0,0.4001440405845642,8,1,1,0
18416,7,235,14,18416,1,280,78848,443.0,375.0,0.3670380115509033,0,1,1,1
18417,7,235,10,18417,1,280,64512,443.0,375.0,0.483890950679779,5,1,1,1
18418,7,235,10,18418,1,280,69632,443.0,375.0,0.4665840268135071,8,1,1,1
18419,7,235,10,18419,1,280,74752,443.0,375.0,0.5148719549179077,5,1,1,1
18420,7,235,14,18420,1,280,67584,443.0,375.0,0.3659729957580566,0,1,1,1
18421,7,235,13,18421,1,280,46080,443.0,375.0,0.332576036453247,0,1,1,1
18422,7,235,10,18422,1,280,52224,443.0,375.0,0.2336310148239135,4,1,1,1
18423,7,235,11,18423,1,280,62464,443.0,375.0,0.3666179776191711,2,1,1,1
18424,7,235,11,18424,1,280,53248,443.0,375.0,0.4672840237617492,5,1,1,1
18425,7,235,11,18425,1,280,65536,443.0,375.0,0.2328609824180603,4,1,1,1
18426,7,235,11,18426,1,280,63488,443.0,375.0,0.1506510376930236,1,1,1,1
18427,7,235,10,18427,1,280,50176,443.0,375.0,0.2675939798355102,7,1,1,1
18428,7,235,10,18428,1,280,71680,443.0,375.0,0.4498149752616882,8,1,1,1
18429,7,235,10,18429,1,280,43008,443.0,375.0,0.4654900431632995,8,1,1,1
18430,7,235,10,18430,1,280,59392,443.0,375.0,0.3679089546203613,5,1,1,1
18431,7,235,12,18431,1,280,82944,443.0,375.0,0.349291980266571,2,1,1,1
